_id|f001|f008|f040|f072|f190|f490|f550|f590|f680|fLDR
000067756||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qZither 2MGB"|"qKonzertzither 2MGB"||"qZupfinstrument 2MGB"||-----nz---22-----n--4500
000067757||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSaxhorn 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qBügelhorn 2MGB##qBlechblasorchester 2MGB"|iBlechblasinstrument|-----nz---22-----n--4500
000067758||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSaxophon 2MGB"|"qSopraninosaxophon 2MGB##qSopransaxophon 2MGB##qAltsaxophon 2MGB##qTenorsaxophon 2MGB##qBaritonsaxophon 2MGB##qBasssaxophon 2MGB##qKontrabasssaxophon 2MGB##qSubkontrabasssaxophon 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qSaxophon elektrisch verstärkt 2MGB"||-----nz---22-----n--4500
000067759||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBlockflöte 2MGB"|"qFlöte in C [Sopran- oder Tenorblockflöte] 2MGB##qFlûte à bec 2MGB##qRecorder 2MGB##qSopraninoblockflöte 2MGB##qSopranblockflöte 2MGB##qAltblockflöte 2MGB##qTenorblockflöte 2MGB##qBassblockflöte 2MGB##qGrossbassblockflöte 2MGB##qSubbassblockflöte 2MGB"||"qAltes Instrument 2MGB##qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qMelodieinstrument 2MGB##qFlöte 2MGB##qPikkoloflöte 2MGB##qFlageolett 2MGB"||-----nz---22-----n--4500
000067762||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSāz 2MGB"|||"qZupfinstrument 2MGB##qLaute 2MGB"|"igezupfte Langhalslaute mit Bünden"|-----nz---22-----n--4500
000067764||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTānpūrā 2MGB"|"qTambūrā 2MGB"||"qZupfinstrument 2MGB##qLaute 2MGB"|"iGezupfte indische Langhalslaute"|-----nz---22-----n--4500
000067765||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTanbūr 2MGB"|||"qBağlama 2MGB##qDutār 2MGB##qSāz 2MGB##qSitār 2MGB##qTānpūrā 2MGB##qTār 2MGB"|iLanghalslaute|-----nz---22-----n--4500
000067766||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSitār 2MGB"|||"qZupfinstrument 2MGB##qLaute 2MGB"|"iPlektron gezupfte Langhalslaute"|-----nz---22-----n--4500
000067767||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTār 2MGB"|||"qZupfinstrument 2MGB##qLaute 2MGB"|"iPlektron gezupfte Langhalslaute"|-----nz---22-----n--4500
000067768||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSerpent 2MGB"|||"qAltes Instrument 2MGB##qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB##qZink 2MGB"|iBlechblasinstrument|-----nz---22-----n--4500
000067769||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qZink 2MGB"|"qCornetto 2MGB"||"qAltes Instrument 2MGB##qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB##qMelodieinstrument 2MGB##qSerpent 2MGB"||-----nz---22-----n--4500
000067770||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTrommel 2MGB"|||"qBasler Trommel 2MGB##qBongo 2MGB##qBuk 2MGB##qConga 2MGB##qDunbak 2MGB##qHandtrommel 2MGB##qKleine Trommel 2MGB##qKakko 2MGB##qPauke 2MGB##qSteel drum 2MGB##qTaiko 2MGB##qTamburin 2MGB##qTom-Tom 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067771||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qHandtrommel 2MGB"|||"qSchlagzeug 2MGB##qTrommel 2MGB"||-----nz---22-----n--4500
000067772||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSteel drum 2MGB"|"qStahltrommel 2MGB##qSteelband 2MGB"||"qTrommel 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067773||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTamtam 2MGB"|||"qTamtam elektrisch verstärkt 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067774||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSousaphon 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qTuba 2MGB##qBlechblasorchester 2MGB"|iBlechblasinstrument|-----nz---22-----n--4500
000067775||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qOphikleïde 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qBügelhorn 2MGB##qSousaphon 2MGB##qTuba 2MGB##qBlechblasorchester 2MGB"|"iBlechblasinstrument in Basslage"|-----nz---22-----n--4500
000067777||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSpieldose 2MGB"|"qSpieluhr 2MGB"||"qMechanisches Musikinstrument 2MGB"||-----nz---22-----n--4500
000067778||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTárogató 2MGB"|||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qOboe 2MGB"|"iUngarisches Oboeninstrument"|-----nz---22-----n--4500
000067779||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTasteninstrument 2MGB"|||"qAkkordinstrument 2MGB##qAltes Instrument 2MGB##qSaiteninstrument 2MGB##qBasso continuo 2MGB##qE-Tasteninstrument 2MGB"|"iNicht festgelegt welches Tasteninstrument"|-----nz---22-----n--4500
000067780||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTelefon 2MGB"|"qTelephon 2MGB"||||-----nz---22-----n--4500
000067781||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTriangel 2MGB"|||"qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067782||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTrompete 2MGB"|"qNaturtrompete 2MGB##qPiccolo Trompete 2MGB##qPikkolo Trompete 2MGB"||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qMelodieinstrument 2MGB##qTrompete elektrisch verstärkt 2MGB##qBig band 2MGB##qBlechblasorchester 2MGB##qCornet à pistons 2MGB"||-----nz---22-----n--4500
000067783||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qUkulele 2MGB"|||"qZupfinstrument 2MGB##qGitarre 2MGB"|"iKleine viersaitige Gitarre"|-----nz---22-----n--4500
000067784||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVibraphon 2MGB"|||"qAkkordinstrument 2MGB##qSchlagzeug 2MGB##qVibraphon elektrisch verstärkt 2MGB"||-----nz---22-----n--4500
000067785||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qViola elektrisch verstärkt 2MGB"|||"qViola 2MGB"||-----nz---22-----n--4500
000067786||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qViola d'amore 2MGB"|||"qAltes Instrument 2MGB##qStreichinstrument 2MGB##qSaiteninstrument 2MGB"||-----nz---22-----n--4500
000067787||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVioline elektrisch verstärkt 2MGB"|||"qVioline 2MGB"||-----nz---22-----n--4500
000067788||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVioloncello elektrisch verstärkt 2MGB"|||"qVioloncello 2MGB##qE-Violoncello 2MGB"||-----nz---22-----n--4500
000067789||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qViolone 2MGB"|||"qViola da gamba 2MGB##qKontrabass 2MGB##qAltes Instrument 2MGB##qBasso continuo 2MGB##qStreichinstrument 2MGB##qSaiteninstrument 2MGB"||-----nz---22-----n--4500
000067790||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKontrabass elektrisch verstärkt 2MGB"|||"qKontrabass 2MGB##qE-Kontrabass 2MGB"||-----nz---22-----n--4500
000067791||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qViolotta 2MGB"|||"qViola 2MGB##qStreichinstrument 2MGB##qAltes Instrument 2MGB##qSaiteninstrument 2MGB##qViola d'amore 2MGB"|"iTenor-Viola, Stimmung: 1 Oktave tiefer als Violine"|-----nz---22-----n--4500
000067792||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qAkkordinstrument 2MGB"|||"qTasteninstrument 2MGB"|"iJedes Instrument der Akkorde spielen kann"|-----nz---22-----n--4500
000067793||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qArdin 2MGB"|||"qHarfe 2MGB##qZupfinstrument 2MGB"|"iMauretanische Bogenharfe"|-----nz---22-----n--4500
000067795||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qDūduk [Oboe] 2MGB"|"qDoudouk 2MGB##qDoudoug 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qOboe 2MGB##qDūduk [Flöte] 2MGB"|"iArmenische und georgische Oboe"|-----nz---22-----n--4500
000067796||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qDūduk [Flöte] 2MGB"|"qDüdük 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qFlöte 2MGB##qDūduk [Oboe] 2MGB"|"iHirtenflöte in Bulgarien, Jugoslawien, Türkei"|-----nz---22-----n--4500
000067799||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qElektronium 2MGB"|||"qE-Tasteninstrument 2MGB"|"iElektronisches Tasteninstrument"|-----nz---22-----n--4500
000067800||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qE-Tasteninstrument 2MGB"|"qElektronisches Tasteninstrument 2MGB"||"qElektronium 2MGB##qSynthesizer 2MGB##qChromelodeon 2MGB##qComputerflügel 2MGB##qE-Klavier 2MGB##qKlavier elektrisch verstärkt 2MGB##qElektronium 2MGB##qMIDI Klavier 2MGB##qPräpariertes Klavier 2MGB##qE-Orgel 2MGB##qElektronischer Klangerzeuger 2MGB##qRhodes 2MGB"||-----nz---22-----n--4500
000067801||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qHolzwürfel 2MGB"|||"qClaves 2MGB##qHolzblocktrommel 2MGB##qHolzbrett 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067802||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKinderorchester 2MGB"|||"qOrchester 2MGB##qOrff-Instrumentarium 2MGB##qStreichorchester 2MGB"||-----nz---22-----n--4500
000067804||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSchlüsselfidel 2MGB"|"qNyckelfiol 2MGB##qNyckelgiga 2MGB##qNyckelharpa 2MGB"||"qMelodieinstrument 2MGB##qStreichinstrument 2MGB##qSaiteninstrument 2MGB##qDrehleier 2MGB##qFidel 2MGB##qLira organizzata 2MGB"|"iFidel ähnliches Streichinstrument in Diskantlage"|-----nz---22-----n--4500
000067805||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qPandora 2MGB"|"qBandora 2MGB##qBandoer 2MGB"||"qZupfinstrument 2MGB##qLaute 2MGB"|"iEnglisches Zupfinstrument in Basslage"|-----nz---22-----n--4500
000067808||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTablā 2MGB"|||"qBongo 2MGB##qBuk 2MGB##qConga 2MGB##qDunbak 2MGB##qHandtrommel 2MGB##qKleine Trommel 2MGB##qPauke 2MGB##qSteel drum 2MGB##qTamburin 2MGB##qTamtam 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|iKesselpauken|-----nz---22-----n--4500
000067809||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTrinkglas 2MGB"|"qGlastrompete 2MGB"||||-----nz---22-----n--4500
000067811||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qOkarina 2MGB"|"qOcarina 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB"|"iGefässflöte aus Ton"|-----nz---22-----n--4500
000067819||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qErzlaute 2MGB"|"qArciliuto 2MGB"||"qAltes Instrument 2MGB##qAkkordinstrument 2MGB##qBasso continuo 2MGB##qZupfinstrument 2MGB##qLaute 2MGB##qTheorbe 2MGB##qTheorbierte Laute 2MGB"||-----nz---22-----n--4500
000067820||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBig band 2MGB"|||"qBand 2MGB##qBlechblasorchester 2MGB##qHarmoniemusik 2MGB##qJazzband 2MGB##qJazzorchester 2MGB"|"iSingstimme/n, Holzblasinstrument/e, Blechblasinstrument/e, Schlagzeug, E-Gitarre, E-Bass, Kontrabass, Klavier (Keyboard)"|-----nz---22-----n--4500
000067821||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBlasinstrument 2MGB"|"qBläser 2MGB"||"qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB##qMelodieinstrument 2MGB##qAltes Instrument 2MGB##qBig band 2MGB##qBlechblasorchester 2MGB##qHarmoniemusik 2MGB"|"iNur wenn beliebig oder unbekannt"|-----nz---22-----n--4500
000067827||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qJagdhorn 2MGB"|"qCorno da caccia 2MGB##qJagdhornensemble 2MGB"||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qAlphorn 2MGB##qHorn 2MGB"||-----nz---22-----n--4500
000067828||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlavier 3händig 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"||-----nz---22-----n--4500
000067829||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlavier 4händig 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"||-----nz---22-----n--4500
000067830||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlavier 6händig 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"||-----nz---22-----n--4500
000067831||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlavier 8händig 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"||-----nz---22-----n--4500
000067832||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTamtam elektrisch verstärkt 2MGB"|||"qTamtam 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067833||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVihuela 2MGB"|||"qZupfinstrument 2MGB##qGitarre 2MGB"|iZupfinstrument|-----nz---22-----n--4500
000067834||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBiwa 2MGB"|"qGaku-biwa 2MGB"||"qZupfinstrument 2MGB##qGagaku 2MGB##qLaute 2MGB"|"iBirnenförmige gezupfte japanische Laute"|-----nz---22-----n--4500
000067835||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qGagaku 2MGB"|||"qShō 2MGB##qHichiriki 2MGB##qRyūteki 2MGB##qKomabue 2MGB##qBiwa 2MGB##qKoto 2MGB##qKakko 2MGB##qShōko 2MGB##qTaiko 2MGB"|"iAltjapanische Hofmusik"|-----nz---22-----n--4500
000067836||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qShō 2MGB"|"qU 2MGB##qAlt Shō 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qGagaku 2MGB##qSheng 2MGB##qMundorgel 2MGB"|"iJapanische Mundorgel"|-----nz---22-----n--4500
000067837||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSheng 2MGB"|||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qShō 2MGB##qMundorgel 2MGB"|"iChinesische Mundorgel"|-----nz---22-----n--4500
000067838||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKomabue 2MGB"|||"qRyūteki 2MGB##qGagaku 2MGB"|"iJapanische Bambus-Querflöte"|-----nz---22-----n--4500
000067839||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKakko 2MGB"|||"qSchlagzeug 2MGB##qGagaku 2MGB##qTrommel 2MGB"|"iKleine japanische Zylindertrommel"|-----nz---22-----n--4500
000067840||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qShōko 2MGB"|||"qGagaku 2MGB##qSchlagzeug 2MGB"|"iHängender japanischer Gong aus Bronze"|-----nz---22-----n--4500
000067841||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTaiko 2MGB"|||"qGagaku 2MGB##qSchlagzeug 2MGB##qTrommel 2MGB"|"iJapanische Trommel"|-----nz---22-----n--4500
000067896||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qAlphorn 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB"||-----nz---22-----n--4500
000067903||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qHirtenflöte 2MGB"|||"qFlöte 2MGB##qHolzblasinstrument 2MGB##qBlasinstrument 2MGB##qCzakan 2MGB"||-----nz---22-----n--4500
000067904||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qPanflöte 2MGB"|||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qFlöte 2MGB"||-----nz---22-----n--4500
000067905||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBassetthorn 2MGB"|||"qBassetthorn elektrisch verstärkt 2MGB##qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qKlarinette 2MGB"||-----nz---22-----n--4500
000067906||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qEnglischhorn 2MGB"|"qCor anglais 2MGB##qCorno inglese 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qOboe 2MGB##qOboe da caccia 2MGB"||-----nz---22-----n--4500
000067907||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKhāēn 2MGB"|"qKhène 2MGB"||"qMundorgel 2MGB##qBlasinstrument 2MGB##qHolzblasinstrument 2MGB"|"iLaotische Mundorgel"|-----nz---22-----n--4500
000067984||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKupferplatte 2MGB"|||"qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067985||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMaultrommel 2MGB"|||"qSchlagzeug 2MGB"||-----nz---22-----n--4500
000067986||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qArpeggione 2MGB"|||"qSaiteninstrument 2MGB##qStreichinstrument 2MGB##qVioloncello 2MGB"||-----nz---22-----n--4500
000067999||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qHarmonium 2MGB"|||"qAkkordinstrument 2MGB##qTasteninstrument 2MGB##qOrgel 2MGB##qE-Orgel 2MGB"||-----nz---22-----n--4500
000068000||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBalalaika 2MGB"|||"qZupfinstrument 2MGB##qGitarre 2MGB"||-----nz---22-----n--4500
000068001||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBanjo 2MGB"|||"qZupfinstrument 2MGB##qGitarre 2MGB"||-----nz---22-----n--4500
000068002||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qCharango 2MGB"|||"qZupfinstrument 2MGB##qGitarre 2MGB"||-----nz---22-----n--4500
000068009||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qGakuso 2MGB"|||"qZupfinstrument 2MGB##qGagaku 2MGB##qKoto 2MGB##qZither 2MGB"|"iZitherähnliches Instrument"|-----nz---22-----n--4500
000068074||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMelodica 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB"|iBlasinstrument|-----nz---22-----n--4500
000068075||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSchwirrholz 2MGB"|"qBullroarer 2MGB"||"qSchlagzeug 2MGB"|"iFreies Aerophon, Stück Holz an einer langen Schnurr wird durch die Luft geschwungen"|-----nz---22-----n--4500
000068090||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTom-Tom 2MGB"|||"qKleine Trommel 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|iTrommel|-----nz---22-----n--4500
000069054||070619---a-z--ba-n|"aSzZuIDS BS/BE A100"|amu|"aKindermusical 2MGB"|||"aMusical 2MGB wg"||-----nz---22-----n--4500
000069057||070619---a-z--ba-n|"aSzZuIDS BS/BE A100"|amu|"aKinderstück 2MGB"|||||-----nz---22-----n--4500
000074748||101012---adz--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qAlt elektrisch verstärkt 2MGB"|||"qAlt 2MGB"|iFrauenstimme|-----nz--a22-----n--4500
000074750||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSopran elektrisch verstärkt 2MGB"|||"qSopran 2MGB"|iSingstimme|-----nz---22-----n--4500
000074751||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMezzosopran elektrisch verstärkt 2MGB"|||"qMezzosopran 2MGB"||-----nz---22-----n--4500
000074752||101012---adz--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qTenor elektrisch verstärkt 2MGB"|||"qTenor 2MGB"|iMännerstimme|-----nz--a22-----n--4500
000074754||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBass elektrisch verstärkt 2MGB"|||"qBass 2MGB"|iMännerstimme|-----nz---22-----n--4500
000074755||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBariton elektrisch verstärkt 2MGB"|||"qBariton 2MGB"|iMännerstimme|-----nz---22-----n--4500
000074758||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qAmerikanisches Gamelan 2MGB"|"qAmerican gamelan 2MGB"||"qGamĕlan 2MGB"||-----nz--a22-----n--4500
000074759||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qNafīr 2MGB"|"qAñafil 2MGB##qAnafir 2MGB##qAnnafir 2MGB##qAnfur 2MGB##qNafiri 2MGB##qNfīr 2MGB"|||"iarabisch-persische gerade Längstrompete aus Metall"|-----nz--a22-----n--4500
000074760||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBasler Trommel 2MGB"|||"qTrommel 2MGB"||-----nz--a22-----n--4500
000074761||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBassetthorn elektrisch verstärkt 2MGB"|||"qBassetthorn 2MGB"||-----nz---22-----n--4500
000074762||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBassettklarinette 2MGB"|||"qKlarinette 2MGB##qBassetthorn 2MGB##qBlasinstrument 2MGB##qHolzblasinstrument 2MGB"|"iNicht identisch mit Bassetthorn"|-----nz---22-----n--4500
000074763||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBouzouki 2MGB"|||"qZupfinstrument 2MGB"|"igriechisches Zupfinstrument"|-----nz--a22-----n--4500
000074764||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qE-Cembalo 2MGB"|"qElektrisches Cembalo 2MGB"||"qCembalo elektrisch verstärkt 2MGB##qCembalo 2MGB wg"|"iNicht das gleiche wie Cembalo elektrisch verstärkt"|-----nz---22-----n--4500
000074767||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qEuphonium elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qBügelhorn 2MGB##qBlechblasorchester 2MGB##qEuphonium 2MGB"||-----nz---22-----n--4500
000074768||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qElektronisches Blasinstrument 2MGB"|"qEVI [Electronic valve instrument] 2MGB##qEWI [Electronic wind instrument] 2MGB"||"qBlasinstrument 2MGB"||-----nz--a22-----n--4500
000074769||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qFagott elektrisch verstärkt 2MGB"|||"qFagott 2MGB##qBlasinstrument 2MGB##qHolzblasinstrument 2MGB"||-----nz---22-----n--4500
000074770||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qFlöte elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qE-Flöte 2MGB##qFlöte 2MGB##qHolzblasinstrument 2MGB##qMelodieinstrument 2MGB##qMIDI Flöte 2MGB##qPikkoloflöte elektrisch verstärkt 2MGB"||-----nz---22-----n--4500
000074771||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qGitarre elektrisch verstärkt 2MGB"|||"qZupfinstrument 2MGB##qVihuela 2MGB##qCharango 2MGB##qGitarre 2MGB##qUkulele 2MGB##qBanjo 2MGB##qBalalaika 2MGB##qE-Gitarre 2MGB##qE-Bass 2MGB"||-----nz---22-----n--4500
000074772||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qGlasharfe 2MGB"|||"qHarfe 2MGB"||-----nz--a22-----n--4500
000074775||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlarinette elektrisch verstärkt 2MGB"|||"qKlarinette 2MGB"||-----nz---22-----n--4500
000074776||101012---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTrumscheit 2MGB"|"qMarientrompete 2MGB##qTromba marina 2MGB##qNonnengeige 2MGB"||"qAltes Instrument 2MGB"||-----nz--a22-----n--4500
000074779||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMazhar 2MGB"|||"qRiqq 2MGB##qTamburin 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|"igrosses arabisches Tamburin"|-----nz--a22-----n--4500
000074780||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMIDI Marimba 2MGB"|||"qAkkordinstrument 2MGB##qSchlagzeug 2MGB##qMarimbaphon 2MGB##qMarimba 2MGB##qXylophon 2MGB"||-----nz---22-----n--4500
000074781||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qNāy 2MGB"|"qNai 2MGB##qNey 2MGB"||"qFlöte 2MGB##qPanflöte 2MGB"|"iarabische (persische) Rohrflöte, nicht zu verwechseln mit der rumänischen Panflöte ""Nai"""|-----nz--a22-----n--4500
000074782||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qOboe elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qMelodieinstrument 2MGB##qOboe 2MGB"||-----nz---22-----n--4500
000074783||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qPosaune elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qPosaune 2MGB"||-----nz---22-----n--4500
